"STATION","LATITUDE","LONGITUDE","ELEVATION","DATE","DT00","DX90","EMNT","EMXT","PRCP","TAVG","TMAX","TMIN"
"USC00043800","39.2372","-121.2666","243.8","2009-03",,,,,"3.93",,,
"USC00043800","39.2372","-121.2666","243.8","2009-04",,,,,"0.07",,,
"USC00042713","32.7669","-115.5617","-9.1","2009-01",,"0",,"82","0.00",,"74.1",
"USC00042713","32.7669","-115.5617","-9.1","2009-02","0","0","38","86","0.38","60.1","73.5","46.7"
"USC00042713","32.7669","-115.5617","-9.1","2009-03","0","3","45","92","0.00","65.4","80.6","50.3"
"USC00042713","32.7669","-115.5617","-9.1","2009-04","0","6","44","103","0.00","69.2","84.2","54.1"
"USC00048014","34.5894","-118.4547","636.7","2009-01",,,,,"0.56",,,
"USC00048014","34.5894","-118.4547","636.7","2009-02",,,,,"4.19",,,
"USC00048014","34.5894","-118.4547","636.7","2009-03",,,,,"0.97",,,
"USC00048014","34.5894","-118.4547","636.7","2009-04",,,,,"0.19",,,
"USR0000CAMM","33.3814","-117.2856","325.5","2009-01","0","0","39","86",,"62.0","72.6","51.5"
"USR0000CAMM","33.3814","-117.2856","325.5","2009-02","0","0","34","86",,"56.0","65.8","46.2"
"USR0000CAMM","33.3814","-117.2856","325.5","2009-03","0","0","38","86",,"57.5","69.0","46.1"
"USR0000CAMM","33.3814","-117.2856","325.5","2009-04","0","3","41","101",,"60.8","72.0","49.5"
"USS0019L39S","38.67","-119.82","1863.9","2009-01","0","0","6","63","3.30","35.8","48.2","23.3"
"USS0019L39S","38.67","-119.82","1863.9","2009-02","0","0","4","57","3.99","34.7","44.1","25.2"
"USS0019L39S","38.67","-119.82","1863.9","2009-03","0","0","8","63","5.20","37.2","49.4","24.9"
"USS0019L39S","38.67","-119.82","1863.9","2009-04","0","0","16","75","0.89","43.2","56.0","30.4"
"US1CAMP0001","37.539625","-119.987613","896.7","2009-01",,,,,"4.15",,,
"US1CAMP0001","37.539625","-119.987613","896.7","2009-02",,,,,"4.12",,,
"US1CAMP0001","37.539625","-119.987613","896.7","2009-03",,,,,"2.21",,,
"USC00049102","34.1206","-115.85","419.4","2009-01","0","0","29","75","0.00","54.1","67.6","40.6"
"USC00049102","34.1206","-115.85","419.4","2009-02","0","0","29","79","0.17","52.9","67.3","38.5"
"USC00049102","34.1206","-115.85","419.4","2009-03","0","2","34","91","0.00","60.6","76.6","44.6"
"USC00049102","34.1206","-115.85","419.4","2009-04","0","5","34","100","0.00","66.7","82.2","51.1"
"USR0000CROD","39.6681","-123.3211","740.1","2009-01","0","0","26","76",,"48.6","59.1","38.1"
"USR0000CROD","39.6681","-123.3211","740.1","2009-02","0","0","27","70",,"43.3","50.6","36.0"
"USR0000CROD","39.6681","-123.3211","740.1","2009-03","0","0","26","70",,"45.6","55.9","35.2"
"USR0000CROD","39.6681","-123.3211","740.1","2009-04","0","1","30","90",,"50.6","62.9","38.2"
"USR0000CROC","37.5514","-118.6672","2145.8","2009-01","1","0","-2","64",,"35.5","50.7","20.4"
"USR0000CROC","37.5514","-118.6672","2145.8","2009-02","0","0","5","58",,"32.5","45.0","20.0"
"USR0000CROC","37.5514","-118.6672","2145.8","2009-03","0","0","8","67",,"37.7","51.9","23.5"
"USR0000CROC","37.5514","-118.6672","2145.8","2009-04","0","0","14","75",,"43.2","58.2","28.2"
"USR0000CLAP","35.3811","-120.1875","496.8","2009-01","0","0","20","78",,"46.2","63.6","28.9"
"USR0000CLAP","35.3811","-120.1875","496.8","2009-02","0","0","23","78",,"46.7","60.3","33.0"
"USR0000CLAP","35.3811","-120.1875","496.8","2009-03","0","0","22","79",,"48.3","64.1","32.5"
"USR0000CLAP","35.3811","-120.1875","496.8","2009-04","0","4","23","95",,"53.1","71.9","34.4"
"USR0000CALD","39.6514","-122.7236","1310.6","2009-01","0","0","25","77",,"49.8","58.5","41.0"
"USR0000CALD","39.6514","-122.7236","1310.6","2009-02","0","0","25","65",,"39.2","45.3","33.1"
"USR0000CALD","39.6514","-122.7236","1310.6","2009-03","0","0","24","70",,"43.9","53.1","34.8"
"USR0000CALD","39.6514","-122.7236","1310.6","2009-04","0","0","27","83",,"49.1","59.0","39.1"
"USC00049122","39.1466","-123.2102","193.9","2009-01","0","0","26","75","0.78","48.2","61.8","34.5"
"USC00049122","39.1466","-123.2102","193.9","2009-02","0","0","28","73","9.76","47.3","56.5","38.0"
"USC00049122","39.1466","-123.2102","193.9","2009-03","0","0","27","78","3.87","51.1","63.8","38.4"
"USC00049122","39.1466","-123.2102","193.9","2009-04","0","4","31","94","0.09","56.2","70.6","41.7"
"USR0000CPIR","34.4044","-118.81","187.1","2009-01","0","0","36","82",,"59.8","69.1","50.4"
"USR0000CPIR","34.4044","-118.81","187.1","2009-02","0","0","34","79",,"53.6","63.0","44.1"
"USR0000CPIR","34.4044","-118.81","187.1","2009-03","0","0","37","84",,"56.4","68.2","44.5"
"USR0000CPIR","34.4044","-118.81","187.1","2009-04","0","3","37","97",,"59.0","71.7","46.3"
"USR0000CLAU","40.1417","-120.3533","1767.8","2009-01","0","0","8","61",,"35.6","45.4","25.8"
"USR0000CLAU","40.1417","-120.3533","1767.8","2009-02","0","0","13","59",,"36.9","46.3","27.4"
"USR0000CLAU","40.1417","-120.3533","1767.8","2009-03","0","0","12","69",,"40.2","52.4","27.9"
"USR0000CLAU","40.1417","-120.3533","1767.8","2009-04","0","0","19","85",,"47.0","61.1","33.0"
"USC00048273","37.3133","-122.185","691.9","2009-01",,,,,"2.58",,,
"USC00048273","37.3133","-122.185","691.9","2009-02","0","0","31","68","12.93","45.6","51.0","40.2"
"USC00048273","37.3133","-122.185","691.9","2009-03","0","0","31","70","6.81","46.3","53.9","38.7"
"USC00048273","37.3133","-122.185","691.9","2009-04",,,,,"0.60",,,
"USR0000CLAS","40.3442","-121.7136","1267.7","2009-01","0","0","23","77",,"48.2","57.5","38.9"
"USR0000CLAS","40.3442","-121.7136","1267.7","2009-02","0","0","22","70",,"41.1","48.6","33.5"
"USR0000CLAS","40.3442","-121.7136","1267.7","2009-03","0","0","21","72",,"44.0","54.1","34.0"
"USR0000CLAS","40.3442","-121.7136","1267.7","2009-04","0","0","25","87",,"50.3","62.0","38.7"
"USS0019L13S","38.07","-119.23","2878.8","2009-01","0","0","3","50","2.80","31.8","39.6","24.1"
"USS0019L13S","38.07","-119.23","2878.8","2009-02","0","0","1","49","4.30","27.0","34.3","19.7"
"USS0019L13S","38.07","-119.23","2878.8","2009-03","0","0","5","52","5.80","29.7","38.9","20.5"
"USS0019L13S","38.07","-119.23","2878.8","2009-04","0","0","6","60","1.19","34.2","44.2","24.2"
"USW00094299","41.49139","-120.56444","1333.5","2009-01","0","0","2","55","0.76","31.3","44.1","18.6"
"USW00094299","41.49139","-120.56444","1333.5","2009-02","0","0","10","60","0.77","35.2","46.1","24.3"
"USW00094299","41.49139","-120.56444","1333.5","2009-03","0","0","12","65","0.75","36.9","50.1","23.7"
"USW00094299","41.49139","-120.56444","1333.5","2009-04","0","0","10","83","1.78","42.6","58.3","26.9"
"USR0000CLAR","35.4783","-117.6989","1338.1","2009-01","0","0","28","67",,"49.0","55.3","42.7"
"USR0000CLAR","35.4783","-117.6989","1338.1","2009-02","0","0","27","62",,"43.7","49.9","37.6"
"USR0000CLAR","35.4783","-117.6989","1338.1","2009-03","0","0","32","75",,"51.2","60.7","41.8"
"USR0000CLAR","35.4783","-117.6989","1338.1","2009-04","0","0","30","86",,"56.2","66.9","45.6"
"USS0020K27S","39.17","-120.15","2071.7","2009-01","0","0","11","59","2.90","37.1","47.9","26.3"
"USS0020K27S","39.17","-120.15","2071.7","2009-02","0","0","9","57","6.70","33.4","41.9","25.0"
"USS0020K27S","39.17","-120.15","2071.7","2009-03","0","0","12","58","7.00","35.2","45.7","24.7"
"USS0020K27S","39.17","-120.15","2071.7","2009-04","0","0","18","69","0.90","39.8","50.0","29.5"
"USR0000CLAH","37.3053","-122.255","265.8","2009-01","0","0","28","79",,"53.4","62.9","43.8"
"USR0000CLAH","37.3053","-122.255","265.8","2009-02","0","0","30","77",,"49.1","57.2","41.1"
"USR0000CLAH","37.3053","-122.255","265.8","2009-03","0","0","30","74",,"49.9","59.6","40.1"
"USR0000CLAH","37.3053","-122.255","265.8","2009-04","0","2","30","93",,"52.9","63.6","42.2"
"USR0000CPIL","38.8325","-121.0086","365.8","2009-01","0","0","26","75",,"47.2","58.3","36.2"
"USR0000CPIL","38.8325","-121.0086","365.8","2009-02","0","0","26","73",,"47.8","57.1","38.6"
"USR0000CPIL","38.8325","-121.0086","365.8","2009-03","0","0","27","74",,"50.0","61.1","38.8"
"USR0000CPIL","38.8325","-121.0086","365.8","2009-04","0","1","30","91",,"54.7","68.3","41.0"
"USR0000CLAG","32.8797","-116.4203","1755.6","2009-01","0","0","16","67",,"44.4","54.4","34.4"
"USR0000CLAG","32.8797","-116.4203","1755.6","2009-02","0","0","13","70",,"40.8","51.9","29.6"
"USR0000CLAG","32.8797","-116.4203","1755.6","2009-03","0","0","20","75",,"43.6","56.9","30.4"
"USR0000CLAG","32.8797","-116.4203","1755.6","2009-04","0","0","21","81",,"46.8","59.9","33.7"
"USR0000CPIK","39.475","-121.2025","1132.0","2009-01","0","0","28","80",,"50.9","58.9","42.9"
"USR0000CPIK","39.475","-121.2025","1132.0","2009-02","0","0","25","68",,"42.4","48.1","36.7"
"USR0000CPIK","39.475","-121.2025","1132.0","2009-03","0","0","26","70",,"45.9","53.7","38.0"
"USR0000CPIK","39.475","-121.2025","1132.0","2009-04","0","0","30","84",,"50.6","59.2","41.9"
"USS0020K03S","39.49","-120.28","1967.8","2009-01","1","0","-2","58","1.60","32.2","46.6","17.8"
"USS0020K03S","39.49","-120.28","1967.8","2009-02","1","0","-3","57","5.60","31.3","42.4","20.1"
"USS0020K03S","39.49","-120.28","1967.8","2009-03","1","0","-2","61","6.40","33.5","46.5","20.6"
"USS0020K03S","39.49","-120.28","1967.8","2009-04","0","0","14","72","0.69","39.6","52.6","26.6"
"USR0000CTRI","40.7864","-122.8045","1008.3","2009-01","0","0","20","68",,"42.5","52.4","32.5"
"USR0000CTRI","40.7864","-122.8045","1008.3","2009-02","0","0","25","70",,"39.6","47.1","32.1"
"USR0000CTRI","40.7864","-122.8045","1008.3","2009-03","0","0","23","70",,"43.2","53.6","32.9"
"USR0000CTRI","40.7864","-122.8045","1008.3","2009-04","0","0","27","89",,"49.4","62.2","36.7"
"USR0000CALT","37.3581","-122.1472","196.6","2009-01","0","0","32","79",,"54.0","65.1","42.8"
"USR0000CALT","37.3581","-122.1472","196.6","2009-02","0","0","34","76",,"52.1","61.6","42.6"
"USR0000CALT","37.3581","-122.1472","196.6","2009-03","0","0","32","84",,"54.8","67.3","42.2"
"USR0000CALT","37.3581","-122.1472","196.6","2009-04","0","4","37","100",,"58.8","73.3","44.3"
"USC00042964","41.008","-121.435","1005.8","2009-01",,,,,"0.97",,,
"USC00042964","41.008","-121.435","1005.8","2009-02",,,,,"2.74",,,
"USC00042964","41.008","-121.435","1005.8","2009-03",,,,,"1.93",,,
"USC00042964","41.008","-121.435","1005.8","2009-04",,,,,"1.44",,,
"USR0000CTRM","36.9111","-119.305","469.4","2009-01","0","0","30","74",,"50.8","60.1","41.6"
"USR0000CTRM","36.9111","-119.305","469.4","2009-02","0","0","28","75",,"48.2","58.8","37.6"
"USR0000CTRM","36.9111","-119.305","469.4","2009-03","0","0","29","77",,"51.6","63.9","39.4"
"USR0000CTRM","36.9111","-119.305","469.4","2009-04","0","3","32","93",,"56.7","70.8","42.7"
"USR0000CLAY","39.7022","-123.485","554.7","2009-01","0","0","25","78",,"48.3","62.8","33.8"
"USR0000CLAY","39.7022","-123.485","554.7","2009-02","0","0","25","76",,"44.5","54.5","34.6"
"USR0000CLAY","39.7022","-123.485","554.7","2009-03","0","0","28","79",,"47.9","60.3","35.4"
"USR0000CLAY","39.7022","-123.485","554.7","2009-04","0","3","29","97",,"52.5","68.3","36.8"
"USR0000CTRA","37.8339","-122.0669","536.4","2009-01","0","0","35","65",,"49.3","54.7","43.8"
"USR0000CTRA","37.8339","-122.0669","536.4","2009-02","0","0","33","64",,"46.8","51.9","41.8"
"USR0000CTRA","37.8339","-122.0669","536.4","2009-03","0","0","33","75",,"50.0","57.7","42.3"
"USR0000CTRA","37.8339","-122.0669","536.4","2009-04","0","0","34","85",,"53.4","62.6","44.3"
"USS0019L38S","38.28","-119.61","2931.3","2009-01","0","0","3","49","5.80","31.5","39.0","23.9"
"USS0019L38S","38.28","-119.61","2931.3","2009-02","0","0","2","51","11.19","26.2","32.5","20.0"
"USS0019L38S","38.28","-119.61","2931.3","2009-03","0","0","5","49","9.80","28.8","37.2","20.4"
"USS0019L38S","38.28","-119.61","2931.3","2009-04","0","0","4","60","1.59","32.7","42.3","23.1"
"USR0000CALP","32.8336","-116.7392","622.1","2009-01","0","0","32","84",,"59.7","72.5","46.9"
"USR0000CALP","32.8336","-116.7392","622.1","2009-02","0","0","31","87",,"53.8","66.1","41.5"
"USR0000CALP","32.8336","-116.7392","622.1","2009-03","0","0","33","89",,"55.9","70.8","41.1"
"USR0000CALP","32.8336","-116.7392","622.1","2009-04","0","3","35","97",,"59.1","73.8","44.5"
"USW00053139","36.602","-117.1449","25.6","2009-01","0","0","29","79","0.00","56.3","68.3","44.3"
"USW00053139","36.602","-117.1449","25.6","2009-02","0","0","38","79","1.68","56.3","66.3","46.3"
"USW00053139","36.602","-117.1449","25.6","2009-03","0","1","48","90","0.00","66.5","78.2","54.8"
"USW00053139","36.602","-117.1449","25.6","2009-04","0","10","50","105","0.00","74.6","87.5","61.8"
"USC00046657","33.378","-116.84","1691.6","2009-01","0","0","26","63","0.56","46.8","54.4","39.3"
"USC00046657","33.378","-116.84","1691.6","2009-02","0","0","19","64","7.13","40.8","47.9","33.6"
"USC00046657","33.378","-116.84","1691.6","2009-03","0","0","26","71","0.42","46.9","57.2","36.5"
"USC00046657","33.378","-116.84","1691.6","2009-04","0","0","24","81","0.04","50.2","61.3","39.1"
"USR0000CFEN","36.9614","-119.175","1538.6","2009-02","0","0","20","66",,"40.5","46.5","34.4"
"USR0000CFEN","36.9614","-119.175","1538.6","2009-03","0","0","22","68",,"43.7","51.9","35.6"
"USR0000CFEN","36.9614","-119.175","1538.6","2009-04","0","0","23","81",,"48.7","57.5","39.9"
"USC00048839","35.0233","-118.7497","434.3","2009-01",,,,,"0.42",,,
"USC00048839","35.0233","-118.7497","434.3","2009-02",,"0",,"79","2.06",,"64.0",
"USC00048839","35.0233","-118.7497","434.3","2009-03","0","0","28","87","0.48","55.3","69.4","41.1"
"USC00048839","35.0233","-118.7497","434.3","2009-04",,,,,"0.41",,,
"USC00047749","34.1052","-117.8019","292.0","2009-01",,,,,"0.51",,,
"USC00047749","34.1052","-117.8019","292.0","2009-02",,,,,"6.98",,,
"USC00047749","34.1052","-117.8019","292.0","2009-03",,,,,"0.47",,,
"USC00047749","34.1052","-117.8019","292.0","2009-04",,,,,"0.12",,,
"USC00042294","38.5349","-121.7761","18.3","2009-01","0","0","27","73","1.46","46.8","58.6","35.1"
"USC00042294","38.5349","-121.7761","18.3","2009-02","0","0","30","71","6.24","49.7","58.9","40.5"
"USC00042294","38.5349","-121.7761","18.3","2009-03","0","0","32","81","1.62","53.9","65.6","42.2"
"USC00042294","38.5349","-121.7761","18.3","2009-04","0","4","34","96","0.64","59.4","74.3","44.5"
"USC00043384","38.933","-120.8008","914.7","2009-01","0","0","28","74","4.39","50.4","57.9","42.8"
"USC00043384","38.933","-120.8008","914.7","2009-02","0","0","29","68","11.17","43.7","49.9","37.6"
"USC00043384","38.933","-120.8008","914.7","2009-03","0","0","21","70","8.92","45.8","56.1","35.6"
"USC00043384","38.933","-120.8008","914.7","2009-04","0","0","30","86","2.51","52.6","63.0","42.2"
"USW00053144","34.98833","-117.86472","695.9","2009-01","0","0","18","72","0.12","45.5","62.4","28.6"
"USW00053144","34.98833","-117.86472","695.9","2009-03",,,,,,,,
"USW00053144","34.98833","-117.86472","695.9","2009-04","0","3","25","94","0.00","57.4","75.3","39.5"
"USC00046896","36.821","-119.3374","187.5","2009-01",,,,,"1.52",,,
"USC00046896","36.821","-119.3374","187.5","2009-02",,,,,"4.29",,,
"USC00046896","36.821","-119.3374","187.5","2009-03",,,,,"0.68",,,
"USC00046896","36.821","-119.3374","187.5","2009-04",,,,,"0.85",,,
"USC00044232","36.798","-118.2036","1204.0","2009-01","0","0","21","75","0.06","46.8","61.1","32.6"
"USC00044232","36.798","-118.2036","1204.0","2009-02","0","0","21","71","0.83","42.7","56.3","29.2"
"USC00044232","36.798","-118.2036","1204.0","2009-03","0","0","22","79","0.07","51.0","66.8","35.2"
"USC00044232","36.798","-118.2036","1204.0","2009-04","0","2","25","91","0.01","57.1","73.9","40.4"
"USR0000CHIG","37.3147","-119.0383","2256.4","2009-01","0","0","8","61",,"37.4","50.8","24.0"
"USR0000CHIG","37.3147","-119.0383","2256.4","2009-02","0","0","2","63",,"32.5","45.3","19.7"
"USR0000CHIG","37.3147","-119.0383","2256.4","2009-03","0","0","8","64",,"36.9","51.7","22.0"
"USR0000CHIG","37.3147","-119.0383","2256.4","2009-04","0","0","15","72",,"40.6","55.1","26.1"
"USC00047741","32.76536","-117.2315","4.3","2009-01",,,,,"0.18",,,
"USC00047741","32.76536","-117.2315","4.3","2009-02",,,,,"3.21",,,
"USC00047741","32.76536","-117.2315","4.3","2009-03",,,,,"0.13",,,
"USC00047741","32.76536","-117.2315","4.3","2009-04",,,,,"0.09",,,
"USR0000CWEE","41.4789","-122.4539","893.1","2009-01","0","0","15","56",,"36.6","46.5","26.7"
"USR0000CWEE","41.4789","-122.4539","893.1","2009-02","0","0","23","66",,"39.6","48.2","31.1"
"USR0000CWEE","41.4789","-122.4539","893.1","2009-03","0","0","20","66",,"42.3","53.1","31.5"
"USR0000CWEE","41.4789","-122.4539","893.1","2009-04","0","0","23","87",,"48.6","62.0","35.1"
"USC00048606","39.563","-121.1077","1160.7","2009-01","0","0","17","70","5.72","43.8","56.2","31.4"
"USC00048606","39.563","-121.1077","1160.7","2009-02","0","0","17","67","21.09","37.9","46.3","29.5"
"USC00048606","39.563","-121.1077","1160.7","2009-03","0","0","21","69","13.05","41.4","52.4","30.3"
"USC00048606","39.563","-121.1077","1160.7","2009-04","0","0","26","83","2.12","46.5","59.6","33.4"
"USW00053150","37.7592","-119.8208","2017.8","2009-01","0","0","18","61","7.10","43.2","48.2","38.3"
"USW00053150","37.7592","-119.8208","2017.8","2009-02","0","0","13","60",,"33.3","38.0","28.7"
"USW00053150","37.7592","-119.8208","2017.8","2009-03","0","0","15","55","5.23","36.6","42.2","31.0"
"USW00053150","37.7592","-119.8208","2017.8","2009-04","0","0","16","71","1.76","41.7","49.2","34.2"
"USW00053151","33.4392","-117.1904","347.5","2009-01","0","0","37","84","0.44","60.7","71.5","49.9"
"USW00053151","33.4392","-117.1904","347.5","2009-02","0","0","35","85","2.88","55.3","65.1","45.6"
"USW00053151","33.4392","-117.1904","347.5","2009-03","0","0","37","84","0.05","57.7","69.4","46.0"
"USW00053151","33.4392","-117.1904","347.5","2009-04","0","3","41","101","0.14","61.0","72.3","49.7"
"USW00053152","34.4141","-119.8796","5.5","2009-01","0","0","35","76","0.73","53.4","64.2","42.5"
"USW00053152","34.4141","-119.8796","5.5","2009-02","0","0","35","75","4.09","51.8","61.1","42.5"
"USW00053152","34.4141","-119.8796","5.5","2009-03","0","0","38","72","1.06","53.1","61.7","44.6"
"USW00053152","34.4141","-119.8796","5.5","2009-04","0","0","39","85","0.31","55.1","64.8","45.4"
"USC00043392","34.0869","-118.4794","340.5","2009-01","0","0","42","85","0.62","63.3","71.0","55.6"
"USC00043392","34.0869","-118.4794","340.5","2009-02","0","0","39","82","4.32","56.4","64.1","48.6"
"USC00043392","34.0869","-118.4794","340.5","2009-03","0","0","44","83","0.63","58.1","66.7","49.5"
"USC00043392","34.0869","-118.4794","340.5","2009-04","0","3","43","98","0.06","60.6","71.1","50.1"
"USC00044484","38.8088","-120.8208","609.6","2009-01",,,,,"3.29",,,
"USC00044484","38.8088","-120.8208","609.6","2009-02",,,,,"8.62",,,
"USC00044484","38.8088","-120.8208","609.6","2009-03",,,,,"6.61",,,
"USC00044484","38.8088","-120.8208","609.6","2009-04",,,,,"2.13",,,
"USC00043157","41.8715","-120.1574","1444.4","2009-02","0",,"19",,"1.53",,,"26.4"
"USC00043157","41.8715","-120.1574","1444.4","2009-03","0","0","14","63","0.87","37.1","47.2","27.0"
"USC00043157","41.8715","-120.1574","1444.4","2009-04","0","0","18","79","0.87","44.5","57.7","31.2"
"USC00046663","33.7997","-118.391","67.1","2009-01",,,,,,,,
"USC00046663","33.7997","-118.391","67.1","2009-02",,,,,"3.65",,,
"USC00046663","33.7997","-118.391","67.1","2009-03",,,,,"0.07",,,
"USC00046663","33.7997","-118.391","67.1","2009-04",,,,,,,,
"USR0000CWES","40.3067","-120.9","1767.8","2009-01","0","0","11","65",,"38.4","46.9","29.9"
"USR0000CWES","40.3067","-120.9","1767.8","2009-02","0","0","15","57",,"33.2","39.5","26.9"
"USR0000CWES","40.3067","-120.9","1767.8","2009-03","0","0","13","58",,"35.3","44.3","26.3"
"USR0000CWES","40.3067","-120.9","1767.8","2009-04","0","0","19","76",,"41.8","51.8","31.8"
"USC00042081","39.8158","-123.2444","430.7","2009-01","0","0","22","73","1.51","42.6","56.3","28.9"
"USC00042081","39.8158","-123.2444","430.7","2009-02","0","0","21","70","6.64","43.4","53.9","32.9"
"USC00042081","39.8158","-123.2444","430.7","2009-03","0","0","22","74","3.76","48.1","61.4","34.8"
"USC00042081","39.8158","-123.2444","430.7","2009-04","0","2","23","93","0.59","52.3","68.4","36.1"
"USC00044259","33.7086","-116.2152","-6.4","2009-02","0","0","41","86","0.00","62.7","75.5","49.9"
